Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Puck Line,,Open OU,,Close OU,
1011,67,V,Calgary,0,0,1,1,170,187,1.5,-165,5,-125,5,-135
1011,68,H,St.Louis,2,2,0,4,-200,-217,-1.5,140,5,105,5,115
1011,69,V,Dallas,1,0,0,1,100,-105,1.5,-290,5.5,115,5.5,110
1011,70,H,Nashville,0,1,3,4,-120,-115,-1.5,240,5.5,-135,5.5,-130
1011,71,V,Buffalo,2,0,0,2,210,240,1.5,-110,5.5,100,5.5,110
1011,72,H,Chicago,2,0,4,6,-250,-300,-1.5,-110,5.5,-120,5.5,-130
1011,73,V,LosAngeles,2,0,0,2,-140,-140,-1.5,215,5,-120,5,-125
1011,74,H,Arizona,1,1,0,3,120,120,1.5,-260,5,100,5,105
1011,75,V,Minnesota,1,1,1,3,110,105,1.5,-290,5,-125,5,-125
1011,76,H,Colorado,0,0,0,0,-130,-125,-1.5,240,5,105,5,105
1011,77,V,Edmonton,2,2,0,4,145,170,1.5,-180,5,-140,5,-140
1011,78,H,Vancouver,1,2,1,5,-165,-190,-1.5,155,5,120,5,120
1011,79,V,Winnipeg,0,0,0,0,165,165,1.5,-170,5.5,-110,5.5,-105
1011,80,H,SanJose,2,1,0,3,-185,-185,-1.5,145,5.5,-110,5.5,-115
1012,1,V,Toronto,1,5,0,6,150,150,1.5,-200,5,-130,5,-145
1012,2,H,NYRangers,1,1,1,3,-170,-170,-1.5,170,5,110,5,125
1012,3,V,Winnipeg,0,1,0,1,170,175,1.5,-165,5,-120,5,-119
1012,4,H,LosAngeles,2,2,0,4,-200,-195,-1.5,140,5,100,5,-101
1013,51,V,Colorado,0,1,1,2,150,150,1.5,-200,5.5,110,5,-141
1013,52,H,Boston,0,1,0,1,-170,-170,-1.5,170,5.5,-130,5,121
1013,53,V,Anaheim,1,1,3,5,-160,-190,-1.5,145,5.5,110,5.5,100
1013,54,H,Buffalo,0,0,1,1,140,170,1.5,-170,5.5,-130,5.5,-120
1013,55,V,Montreal,1,0,0,1,120,120,1.5,-250,5.5,125,5.5,125
1013,56,H,TampaBay,2,2,3,7,-140,-140,-1.5,210,5.5,-145,5.5,-145
1013,57,V,Ottawa,0,1,0,1,-110,-118,-1.5,240,5.5,-110,5.5,-105
1013,58,H,Florida,0,0,0,0,-110,-102,1.5,-290,5.5,-110,5.5,-115
1014,1,V,NYIslanders,1,1,4,6,140,110,1.5,-270,5.5,105,5.5,115
1014,2,H,NYRangers,1,1,1,3,-160,-130,-1.5,225,5.5,-125,5.5,-135
1014,3,V,SanJose,3,1,1,6,-105,-115,-1.5,250,5.5,105,5,-140
1014,4,H,Washington,0,3,2,5,-115,-105,1.5,-305,5.5,-125,5,120
1014,5,V,Anaheim,2,1,0,4,-115,-115,-1.5,250,5.5,-115,5.5,-115
1014,6,H,Philadelphia,0,2,1,3,-105,-105,1.5,-300,5.5,-105,5.5,-105
1014,7,V,Dallas,2,0,2,4,110,100,1.5,-295,5.5,110,5.5,105
1014,8,H,Columbus,0,2,0,2,-130,-120,-1.5,245,5.5,-130,5.5,-125
1014,9,V,NewJersey,0,1,1,2,115,100,1.5,-295,5.5,100,5.5,120
1014,10,H,TampaBay,0,0,1,1,-135,-120,-1.5,245,5.5,-120,5.5,-140
1014,11,V,Colorado,1,1,0,2,100,100,1.5,-310,5.5,105,5.5,-120
1014,12,H,Toronto,1,0,1,3,-120,-120,-1.5,255,5.5,-125,5.5,100
1014,13,V,Buffalo,1,1,1,4,150,163,1.5,-190,5.5,115,5.5,125
1014,14,H,Carolina,0,1,2,3,-170,-183,-1.5,161,5.5,-135,5.5,-145
1014,15,V,Calgary,1,1,0,3,155,155,1.5,-190,5.5,110,5.5,115
1014,16,H,Nashville,1,1,0,2,-175,-175,-1.5,161,5.5,-130,5.5,-135
1014,17,V,Edmonton,0,0,1,1,180,205,1.5,-120,5,-130,5,-125
1014,18,H,LosAngeles,3,2,1,6,-210,-245,-1.5,100,5,110,5,105
1015,51,V,Calgary,0,1,0,2,205,230,1.5,-110,5.5,-105,5.5,-120
1015,52,H,Chicago,0,0,1,1,-245,-280,-1.5,-110,5.5,-115,5.5,100
1015,53,V,Boston,1,1,0,3,-115,-120,-1.5,245,5,-110,5,100
1015,54,H,Detroit,1,0,1,2,-105,100,1.5,-295,5,-110,5,-120
1015,55,V,Edmonton,2,0,2,4,150,175,1.5,-175,5.5,100,5.5,-110
1015,56,H,Arizona,2,2,3,7,-170,-205,-1.5,150,5.5,-120,5.5,-110
1016,1,V,SanJose,0,2,1,3,100,-120,-1.5,245,5.5,-120,5.5,-120
1016,2,H,NYIslanders,0,1,2,4,-120,100,1.5,-295,5.5,100,5.5,100
1016,3,V,Dallas,0,1,2,3,150,150,1.5,-190,5.5,-110,5.5,-135
1016,4,H,Pittsburgh,2,0,0,2,-170,-170,-1.5,161,5.5,-110,5.5,115
1016,5,V,NewJersey,2,0,0,2,105,111,1.5,-275,5.5,125,5,-125
1016,6,H,Washington,2,1,3,6,-125,-131,-1.5,230,5.5,-145,5,105
1016,7,V,Carolina,0,1,0,1,180,190,1.5,-145,5.5,115,5,-140
1016,8,H,NYRangers,0,0,1,2,-210,-230,-1.5,125,5.5,-135,5,120
1016,9,V,Colorado,3,0,0,3,-105,-106,1.5,-305,5.5,-105,5.5,105
1016,10,H,Ottawa,1,1,3,5,-115,-114,-1.5,250,5.5,-115,5.5,-125
1016,11,V,Boston,1,2,1,4,105,-105,1.5,-300,5,-120,5,-105
1016,12,H,Montreal,1,3,2,6,-125,-115,-1.5,250,5,100,5,-115
1016,13,V,St.Louis,0,0,0,0,115,100,1.5,-295,5,-110,5,-110
1016,14,H,LosAngeles,0,0,0,1,-135,-120,-1.5,245,5,-110,5,-110
1017,51,V,Calgary,0,0,2,2,145,170,1.5,-170,5.5,105,5.5,120
1017,52,H,Columbus,2,1,0,3,-165,-190,-1.5,145,5.5,-125,5.5,-140
1017,53,V,Florida,0,1,0,1,-105,-125,-1.5,240,5,-125,5,-135
1017,54,H,Buffalo,0,0,0,0,-115,105,1.5,-290,5,105,5,115
1017,55,V,Detroit,1,2,1,4,105,100,1.5,-290,5.5,100,5.5,-110
1017,56,H,Toronto,0,0,1,1,-125,-120,-1.5,240,5.5,-120,5.5,-110
1017,57,V,Nashville,1,0,1,2,105,-105,1.5,-300,5.5,100,5,-160
1017,58,H,Winnipeg,0,0,0,0,-125,-115,-1.5,250,5.5,-120,5,140
1017,59,V,Vancouver,0,1,1,2,-140,-151,-1.5,190,5.5,-105,5.5,-110
1017,60,H,Edmonton,0,0,0,0,120,131,1.5,-225,5.5,-115,5.5,-110
1017,61,V,Minnesota,0,1,0,1,130,110,1.5,-260,5.5,105,5,-140
1017,62,H,Anaheim,0,0,2,2,-150,-130,-1.5,215,5.5,-125,5,120
1018,1,V,SanJose,1,1,2,4,-120,-115,-1.5,250,5.5,115,5,-145
1018,2,H,NewJersey,0,0,2,2,100,-105,1.5,-300,5.5,-135,5,125
1018,3,V,NYIslanders,1,0,0,1,130,145,1.5,-205,5.5,-130,5.5,-124
1018,4,H,Pittsburgh,0,2,1,3,-150,-165,-1.5,175,5.5,110,5.5,104
1018,5,V,Florida,0,0,1,1,185,170,1.5,-170,5.5,110,5.5,110
1018,6,H,Washington,1,0,0,2,-215,-200,-1.5,145,5.5,-130,5.5,-130
1018,7,V,Boston,2,2,0,4,-200,-215,-1.5,125,5,-120,5,-110
1018,8,H,Buffalo,0,0,0,0,170,185,1.5,-145,5,100,5,-110
1018,9,V,Colorado,1,0,1,2,155,140,1.5,-210,5.5,100,5.5,-105
1018,10,H,Montreal,0,3,0,3,-175,-160,-1.5,180,5.5,-120,5.5,-115
1018,11,V,Columbus,0,2,0,2,110,120,1.5,-250,5.5,100,5.5,-105
1018,12,H,Ottawa,1,1,1,3,-130,-140,-1.5,210,5.5,-120,5.5,-115
1018,13,V,Toronto,0,0,0,0,120,105,1.5,-270,5.5,-105,5.5,-105
1018,14,H,Detroit,0,0,0,1,-140,-125,-1.5,225,5.5,-115,5.5,-115
1018,15,V,Philadelphia,2,0,3,6,145,140,1.5,-200,5.5,-120,5.5,-125
1018,16,H,Dallas,1,3,1,5,-165,-160,-1.5,170,5.5,100,5.5,105
1018,17,V,Nashville,1,0,0,1,175,200,1.5,-155,5.5,-105,5.5,-105
1018,18,H,Chicago,1,0,0,2,-205,-240,-1.5,135,5.5,-115,5.5,-115
1018,19,V,St.Louis,1,2,3,6,-125,-130,-1.5,230,5,-120,5,-130
1018,20,H,Arizona,0,0,1,1,105,110,1.5,-280,5,100,5,110
1018,21,V,TampaBay,2,1,1,4,110,-111,1.5,-305,5.5,-105,5.5,100
1018,22,H,Vancouver,1,1,0,2,-130,-109,-1.5,250,5.5,-115,5.5,-120
1019,51,V,Minnesota,0,0,1,1,120,122,1.5,-255,5,105,5,115
1019,52,H,LosAngeles,1,0,1,2,-140,-142,-1.5,210,5,-125,5,-135
1019,53,V,SanJose,0,0,0,0,-105,100,1.5,-305,5,-125,5,-125
1019,54,H,NYRangers,0,3,1,4,-115,-120,-1.5,253,5,105,5,105
1019,55,V,Calgary,0,3,1,4,125,125,1.5,-235,5.5,110,5.5,110
1019,56,H,Winnipeg,1,0,0,1,-145,-145,-1.5,195,5.5,-130,5.5,-130
1019,57,V,St.Louis,0,0,0,0,120,108,1.5,-270,5,-110,5,-150
1019,58,H,Anaheim,2,1,0,3,-140,-128,-1.5,225,5,-110,5,130
1020,1,V,TampaBay,0,1,1,2,-155,-165,-1.5,166,5.5,-105,5.5,-115
1020,2,H,Edmonton,0,2,1,3,135,145,1.5,-195,5.5,-115,5.5,-105
1021,51,V,SanJose,1,2,0,3,115,115,1.5,-265,5,-115,5,-120
1021,52,H,Boston,1,1,3,5,-135,-135,-1.5,220,5,-105,5,100
1021,53,V,NYRangers,1,0,2,4,100,105,1.5,-290,5,-115,5,-105
1021,54,H,NewJersey,1,1,1,3,-120,-125,-1.5,240,5,-105,5,-115
1021,55,V,Toronto,1,4,0,5,130,130,1.5,-230,5.5,-135,6,-107
1021,56,H,NYIslanders,2,0,0,2,-150,-150,-1.5,195,5.5,115,6,-113
1021,57,V,Detroit,0,1,0,1,125,120,1.5,-260,5,-120,5,-115
1021,58,H,Montreal,0,0,1,2,-145,-140,-1.5,215,5,100,5,-105
1021,59,V,Arizona,1,1,1,3,130,140,1.5,-220,5,-135,5,-130
1021,60,H,Nashville,1,1,1,4,-150,-160,-1.5,185,5,115,5,110
1021,61,V,Carolina,1,0,0,1,140,129,1.5,-230,5.5,110,5.5,110
1021,62,H,Winnipeg,2,1,0,3,-160,-149,-1.5,195,5.5,-130,5.5,-130
1021,63,V,Philadelphia,0,0,0,0,180,170,1.5,-170,5.5,-120,5.5,-135
1021,64,H,Chicago,3,0,1,4,-210,-190,-1.5,145,5.5,100,5.5,115
1021,65,V,Vancouver,0,2,1,3,120,116,1.5,-265,5.5,105,5.5,115
1021,66,H,Dallas,3,3,0,6,-140,-136,-1.5,220,5.5,-125,5.5,-135
1021,67,V,TampaBay,0,0,1,2,-130,104,1.5,-285,5.5,-105,5.5,106
1021,68,H,Calgary,0,0,1,1,110,-124,-1.5,235,5.5,-115,5.5,-126
1021,69,V,Florida,2,1,0,4,150,155,1.5,-190,5.5,110,5.5,116
1021,70,H,Colorado,0,3,0,3,-170,-175,-1.5,161,5.5,-130,5.5,-136
1022,3,V,Philadelphia,2,0,3,5,170,190,1.5,-140,6,-105,5.5,-120
1022,4,H,Pittsburgh,1,1,1,3,-200,-230,-1.5,120,6,-115,5.5,100
1022,5,V,Washington,1,1,0,2,-145,-145,-1.5,210,5.5,-120,5.5,110
1022,6,H,Edmonton,1,2,0,3,125,125,1.5,-250,5.5,100,5.5,-130
1022,7,V,Buffalo,0,0,1,1,240,285,1.5,105,5.5,-110,5.5,115
1022,8,H,Anaheim,1,1,2,4,-300,-355,-1.5,-125,5.5,-110,5.5,-135
1023,51,V,NYIslanders,1,2,0,3,150,145,1.5,-207,5.5,105,5.5,-105
1023,52,H,Boston,1,0,1,2,-170,-165,-1.5,177,5.5,-125,5.5,-115
1023,53,V,Pittsburgh,2,1,0,3,-110,-120,-1.5,245,5.5,105,5,-140
1023,54,H,Detroit,1,0,2,4,-110,100,1.5,-295,5.5,-125,5,120
1023,55,V,Arizona,0,0,0,0,165,160,1.5,-200,5,-135,5,-115
1023,56,H,Minnesota,0,2,0,2,-185,-180,-1.5,170,5,115,5,-105
1023,57,V,Chicago,1,0,1,2,-125,-135,-1.5,225,5,-130,5,-140
1023,58,H,Nashville,1,1,1,3,105,115,1.5,-270,5,110,5,120
1023,59,V,Vancouver,1,0,3,4,155,130,1.5,-230,5,-115,5,-110
1023,60,H,St.Louis,0,1,0,1,-175,-150,-1.5,195,5,-105,5,-110
1023,61,V,Carolina,0,0,0,0,140,140,1.5,-215,5.5,110,5,-140
1023,62,H,Calgary,1,2,2,5,-160,-160,-1.5,180,5.5,-130,5,120
1023,63,V,Columbus,0,3,2,5,160,162,1.5,-185,5.5,110,5,-140
1023,64,H,SanJose,2,0,2,4,-180,-182,-1.5,160,5.5,-130,5,120
1023,65,V,Buffalo,0,0,0,0,270,280,1.5,110,5,-115,5,115
1023,66,H,LosAngeles,1,1,0,2,-340,-350,-1.5,-130,5,-105,5,-135
1024,1,V,Dallas,0,2,0,3,110,105,1.5,-290,5,-135,5.5,115
1024,2,H,NewJersey,1,0,1,2,-130,-125,-1.5,240,5,115,5.5,-135
1024,3,V,TampaBay,1,3,0,4,-120,-121,-1.5,240,5.5,100,5.5,110
1024,4,H,Winnipeg,0,1,1,2,100,101,1.5,-290,5.5,-120,5.5,-130
1024,5,V,Vancouver,2,0,1,3,110,132,1.5,-230,5.5,110,5.5,115
1024,6,H,Colorado,1,2,4,7,-130,-152,-1.5,195,5.5,-130,5.5,-135
1024,7,V,Carolina,0,2,1,3,140,140,1.5,-210,5.5,105,5.5,105
1024,8,H,Edmonton,0,2,4,6,-160,-160,-1.5,180,5.5,-125,5.5,-125
1024,9,V,Columbus,1,0,0,1,170,170,1.5,-170,5.5,-105,5.5,100
1024,10,H,Anaheim,2,1,1,4,-200,-190,-1.5,145,5.5,-115,5.5,-120
1025,51,V,Buffalo,0,0,2,2,290,290,1.5,100,5,-120,5,-119
1025,52,H,SanJose,0,0,1,1,-360,-360,-1.5,-120,5,100,5,-101
1025,53,V,Boston,1,1,2,4,-115,-115,-1.5,250,5.5,100,5.5,100
1025,54,H,Toronto,0,0,1,1,-105,-105,1.5,-305,5.5,-120,5.5,-120
1025,55,V,NYRangers,1,0,0,1,110,115,1.5,-260,5,-115,5,-115
1025,56,H,Montreal,1,1,1,3,-130,-135,-1.5,215,5,-105,5,-105
1025,57,V,NewJersey,0,2,0,3,130,121,1.5,-240,5.5,110,5.5,120
1025,58,H,Ottawa,0,1,1,2,-150,-141,-1.5,200,5.5,-130,5.5,-140
1025,59,V,Dallas,1,3,1,5,120,114,1.5,-250,5.5,-130,6,-115
1025,60,H,NYIslanders,2,2,3,7,-140,-134,-1.5,210,5.5,110,6,-105
1025,61,V,Detroit,1,0,1,2,100,-105,1.5,-300,5.5,-105,5.5,100
1025,62,H,Philadelphia,0,1,3,4,-120,-115,-1.5,250,5.5,-115,5.5,-120
1025,63,V,Chicago,1,0,1,2,105,-115,-1.5,250,5,-125,5,-140
1025,64,H,St.Louis,1,2,0,3,-125,-105,1.5,-305,5,105,5,120
1025,65,V,Pittsburgh,1,0,2,3,-115,-120,-1.5,240,5.5,110,5.5,115
1025,66,H,Nashville,0,0,0,0,-105,100,1.5,-290,5.5,-130,5.5,-135
1025,67,V,TampaBay,1,1,0,2,130,150,1.5,-200,5,-125,5,-125
1025,68,H,Minnesota,4,2,1,7,-150,-170,-1.5,170,5,105,5,105
1025,69,V,Florida,0,0,1,1,140,120,1.5,-240,5.5,110,5.5,125
1025,70,H,Arizona,0,0,1,2,-160,-140,-1.5,200,5.5,-130,5.5,-145
1025,71,V,Washington,1,1,1,3,-115,-130,-1.5,240,5.5,120,5.5,120
1025,72,H,Calgary,1,0,0,1,-105,110,1.5,-290,5.5,-140,5.5,-140
1026,1,V,Colorado,1,0,0,1,-115,-115,-1.5,250,5.5,110,5.5,105
1026,2,H,Winnipeg,1,0,0,2,-105,-105,1.5,-300,5.5,-130,5.5,-125
1026,3,V,Columbus,1,1,0,2,170,160,1.5,-180,5,100,5,-110
1026,4,H,LosAngeles,0,3,2,5,-190,-180,-1.5,155,5,-120,5,-110
1026,5,V,Ottawa,0,1,0,1,170,175,1.5,-175,5.5,100,5.5,-115
1026,6,H,Chicago,0,2,0,2,-190,-205,-1.5,150,5.5,-120,5.5,-105
1026,7,V,SanJose,2,1,1,4,140,150,1.5,-220,5.5,100,5.5,110
1026,8,H,Anaheim,0,0,1,1,-160,-170,-1.5,185,5.5,-120,5.5,-130
1026,9,V,Washington,0,2,0,2,110,140,1.5,-230,5.5,105,5.5,110
1026,10,H,Vancouver,0,3,1,4,-130,-160,-1.5,195,5.5,-125,5.5,-130
1027,51,V,Minnesota,0,3,1,4,-105,-105,1.5,-305,5,-110,5,100
1027,52,H,NYRangers,0,0,5,5,-115,-115,-1.5,250,5,-110,5,-120
1027,53,V,Montreal,0,0,0,0,-145,-130,-1.5,215,5.5,115,5.5,100
1027,54,H,Edmonton,1,1,1,3,125,110,1.5,-260,5.5,-135,5.5,-120
1028,1,V,Ottawa,1,1,3,5,115,-102,1.5,-290,5.5,105,5.5,105
1028,2,H,Columbus,1,1,0,2,-135,-118,-1.5,240,5.5,-125,5.5,-125
1028,3,V,NewJersey,1,2,0,3,155,170,1.5,-175,5.5,110,5.5,120
1028,4,H,Pittsburgh,1,4,3,8,-175,-200,-1.5,150,5.5,-130,5.5,-140
1028,5,V,LosAngeles,1,0,1,2,-130,-120,-1.5,240,5,-145,5,-145
1028,6,H,Philadelphia,2,0,0,3,110,100,1.5,-290,5,125,5,125
1028,7,V,Winnipeg,0,3,1,4,145,150,1.5,-200,5.5,-125,5.5,-130
1028,8,H,NYIslanders,1,2,0,3,-165,-170,-1.5,170,5.5,105,5.5,110
1028,9,V,Minnesota,1,0,3,4,140,145,1.5,-205,5,100,5,-135
1028,10,H,Boston,1,2,0,3,-160,-165,-1.5,175,5,-120,5,115
1028,11,V,Buffalo,0,0,0,0,190,195,1.5,-160,5.5,105,5.5,110
1028,12,H,Toronto,0,1,3,4,-230,-225,-1.5,135,5.5,-125,5.5,-130
1028,13,V,Arizona,0,2,1,3,150,140,1.5,-200,5.5,-110,5.5,120
1028,14,H,TampaBay,2,2,3,7,-170,-160,-1.5,170,5.5,-110,5.5,-140
1028,15,V,St.Louis,1,1,1,4,105,-101,1.5,-300,5,-125,5.5,120
1028,16,H,Dallas,1,1,1,3,-125,-119,-1.5,250,5,105,5.5,-140
1028,17,V,Anaheim,0,0,1,1,130,140,1.5,-220,5.5,100,5.5,105
1028,18,H,Chicago,0,0,0,0,-150,-160,-1.5,185,5.5,-120,5.5,-125
1028,19,V,SanJose,1,0,1,3,-115,-120,-1.5,245,5.5,-105,5.5,-105
1028,20,H,Colorado,0,1,1,2,-105,100,1.5,-295,5.5,-115,5.5,-115
1028,21,V,Montreal,0,1,0,2,-125,-115,1.5,-305,5,-125,5,-130
1028,22,H,Calgary,0,1,0,1,105,-105,-1.5,250,5,105,5,110
1028,23,V,Carolina,0,0,1,1,190,190,1.5,-145,5.5,100,5.5,110
1028,24,H,Vancouver,1,2,1,4,-230,-230,-1.5,125,5.5,-120,5.5,-130
1029,51,V,Detroit,0,1,3,4,110,115,1.5,-265,5,-130,5,-130
1029,52,H,Washington,0,2,0,2,-130,-135,-1.5,220,5,110,5,110
1029,53,V,Nashville,0,2,2,4,-120,-126,-1.5,240,5.5,110,5.5,120
1029,54,H,Edmonton,0,0,1,1,100,106,1.5,-290,5.5,-130,5.5,-140
1030,1,V,Boston,0,1,1,3,-240,-230,-1.5,119,5,-110,5,115
1030,2,H,Buffalo,0,2,0,2,200,190,1.5,-139,5,-110,5,-135
1030,3,V,LosAngeles,0,0,0,0,120,140,1.5,-205,5.5,125,5,-130
1030,4,H,Pittsburgh,2,0,1,3,-140,-160,-1.5,175,5.5,-145,5,110
1030,5,V,Winnipeg,1,0,0,1,130,115,1.5,-260,5.5,110,5,-140
1030,6,H,NewJersey,0,0,1,2,-150,-135,-1.5,215,5.5,-130,5,120
1030,7,V,Philadelphia,1,0,2,3,145,145,1.5,-200,6,-105,6,-105
1030,8,H,TampaBay,1,1,2,4,-165,-165,-1.5,170,6,-115,6,-115
1030,9,V,Chicago,2,0,2,5,-135,-145,-1.5,215,5.5,105,5.5,110
1030,10,H,Ottawa,1,1,2,4,115,125,1.5,-260,5.5,-125,5.5,-130
1030,11,V,Arizona,1,0,0,1,105,-102,1.5,-300,5.5,115,5.5,130
1030,12,H,Florida,0,1,1,2,-125,-118,-1.5,250,5.5,-135,5.5,-150
1030,13,V,Anaheim,0,0,0,0,110,-110,1.5,-300,5.5,120,5,-140
1030,14,H,St.Louis,1,0,1,2,-130,-110,-1.5,250,5.5,-140,5,120
1030,15,V,SanJose,1,1,1,3,110,110,1.5,-280,5,-115,5,-125
1030,16,H,Minnesota,0,1,2,4,-130,-130,-1.5,230,5,-105,5,105
1030,17,V,NYIslanders,0,0,0,0,100,120,1.5,-250,5.5,-140,5.5,-110
1030,18,H,Colorado,1,3,1,5,-120,-140,-1.5,210,5.5,120,5.5,-110
1030,19,V,Montreal,0,0,2,2,110,120,1.5,-260,5,-140,5,-125
1030,20,H,Vancouver,0,1,1,3,-130,-140,-1.5,215,5,120,5,105
1031,51,V,Toronto,1,1,2,4,-107,-130,-1.5,225,5.5,-120,5.5,-120
1031,52,H,Columbus,0,0,1,1,-113,110,1.5,-270,5.5,100,5.5,100
1031,53,V,LosAngeles,0,1,1,2,100,115,1.5,-260,5,-110,5,105
1031,54,H,Detroit,4,0,1,5,-120,-135,-1.5,215,5,-110,5,-125
1031,55,V,Anaheim,0,1,0,2,-113,110,1.5,-270,5.5,-120,5.5,-110
1031,56,H,Dallas,0,0,1,1,-107,-130,-1.5,225,5.5,100,5.5,-110
1031,57,V,Nashville,0,2,1,3,-113,-135,-1.5,220,5,-110,5,-110
1031,58,H,Calgary,0,1,3,4,-107,115,1.5,-265,5,-110,5,-110
1101,1,V,Ottawa,1,0,1,2,140,150,1.5,-200,5,-135,5,-144
1101,2,H,Boston,1,2,1,4,-160,-170,-1.5,170,5,115,5,124
1101,3,V,Chicago,1,1,0,2,-150,-170,-1.5,170,5.5,-110,5.5,-110
1101,4,H,Toronto,1,1,1,3,130,150,1.5,-200,5.5,-110,5.5,-110
1101,5,V,Washington,1,2,0,3,125,121,1.5,-235,5.5,-120,5.5,110
1101,6,H,TampaBay,1,2,1,4,-145,-141,-1.5,195,5.5,100,5.5,-130
1101,7,V,Winnipeg,0,0,0,1,150,130,1.5,-230,5,-140,5,-135
1101,8,H,NYRangers,0,0,0,0,-170,-150,-1.5,195,5,120,5,115
1101,9,V,Buffalo,0,0,0,0,330,355,1.5,130,5.5,120,5,-132
1101,10,H,Pittsburgh,1,2,2,5,-400,-425,-1.5,-150,5.5,-140,5,112
